rgi_index,volume,volume_change,area
20353,4773721.76953125,-851908.350769043,175000.0
20354,959515.646484375,-398913.73889160156,55000.0
20355,9728580.173828125,-3252788.406188965,405000.0
20356,12580205.46875,-3479083.8120651245,467500.0
20357,6110537.99609375,-2066793.2507781982,207500.0
20358,5688099.94921875,-95329.94338226318,95000.0
20359,3782336.19921875,-246203.71380615234,165000.0
20360,20286897.056640625,-6043515.488540649,692500.0
20361,1924116827.4394531,-193066751.92225838,20562500.0
20362,6686898.1796875,-1772536.0566635132,300000.0
20363,1119494.19921875,-409575.68392944336,60000.0
20364,38938141.73046875,-75872.78962135315,532500.0
20365,152302184.1015625,-7640736.65578413,1005000.0
20366,122685915.81445312,-19116796.58444214,1307500.0
20367,8931230.0625,-594308.0268592834,200000.0
20368,5987240.26171875,-55757.39548492432,260000.0
20369,97882736.5234375,-6856644.932988167,1455000.0
20370,143534.798828125,52853.53268432617,37500.0
20371,34946866.466796875,-8386810.374225616,905000.0
20372,679098.5390625,-75645.400390625,35000.0
20373,873846.71484375,-592718.5810546875,85000.0
20374,2858135.66015625,-1775890.6728515625,135000.0
20375,224390.10546875,-176407.72973632812,30000.0
20376,576718.0703125,-193961.22185230255,67500.0
20377,2415433.08203125,-736320.4191894531,137500.0
20378,1012123.296875,-250177.83837890625,70000.0
20379,1004590.56640625,-169165.6049194336,47500.0
20380,1883326.1796875,-288454.3748779297,72500.0
20381,3215440.79296875,-1504029.37890625,122500.0
20382,16852834.119140625,-2701266.0615005493,600000.0
20383,5719286.95703125,-1010096.6556472778,257500.0
20384,2403009.138671875,319355.71490478516,145000.0
20385,2580787.25390625,-416857.3849029541,172500.0
20386,4025743.201171875,-1844852.2811279297,212500.0
20387,377538.115234375,-396733.22399902344,40000.0
20388,9333764.903320312,-690845.3298206329,332500.0
20389,8209784.80859375,-4634845.17578125,220000.0
20390,15515819.6171875,-4579914.321241856,502500.0
20391,37915865.162109375,-6231317.009750366,887500.0
20392,62813991.8359375,-2656680.9813079834,1110000.0
20393,2714253.7578125,-580303.1021652222,137500.0
20394,148463.845703125,3098.6472778320312,30000.0
20395,2962004.75,-1305905.5388183594,157500.0
20396,115243.990234375,-88854.65966796875,32500.0
20397,1071158.91796875,-309624.9079589844,65000.0
20398,4108001.32421875,-452071.47554016113,150000.0
20399,11272183.017578125,-3219817.034057617,327500.0
20400,2221838.330078125,-1024366.73828125,150000.0
20401,1509066.08203125,-574906.575592041,92500.0
20402,44575207.716796875,-7431667.863147736,1070000.0
20403,3146134.55859375,-514080.22175598145,145000.0
20404,527333.689453125,-189653.73754882812,55000.0
20405,38725.94140625,8077.242858886719,20000.0
20406,347725048.234375,-56091956.01957512,4515000.0
20407,874937.359375,-328213.5874328613,80000.0
20408,24948434.166015625,-5322549.695854187,682500.0
20409,40873997.421875,-7769619.2635650635,902500.0
20410,10020742.748046875,-3247338.3929367065,347500.0
20411,1251936.5546875,-66020.47241210938,62500.0
20412,113893737.00976562,-27514991.2946167,1797500.0
20413,14455050.015625,-344666.02130126953,420000.0
20414,38117767.798828125,-9062518.198028564,1022500.0
20415,406055.712890625,-31294.667083740234,37500.0
20416,2277245.27734375,-1249197.509841919,132500.0
20417,10850834113.351562,-1426150088.74965,79577500.0
20418,7846401.63671875,62020.81866455078,260000.0
20419,7651094.08984375,-36196.2749710083,262500.0
20420,4534647.921875,-448737.3881225586,140000.0
20421,2893746.71875,-320983.8595819473,117500.0
20422,44960310.94628906,-20607701.915267944,800000.0
20423,7240777.437011719,-2053662.261352539,197500.0
20424,5026306.959472656,-408712.23419189453,155000.0
20425,7043352.470703125,-1376511.7339076996,190000.0
20426,1546272.30078125,-314555.63610839844,90000.0
20427,7398578.748046875,-2056212.3959960938,182500.0
20428,1874180.8857421875,-909774.5859375,87500.0
20429,3817936.1997680664,-216614.66777801514,140000.0
20430,9869187.29663086,-2827611.491973877,347500.0
20431,4649814.642578125,-954661.0405273438,130000.0
20432,1499985.4765625,-281758.955078125,47500.0
20433,21826999.817382812,-6997901.697875977,552500.0
20434,4875662.724609375,-1174105.429359436,135000.0
20435,52050563.9140625,-14492421.721801758,920000.0
20439,1370143.19921875,-157307.67210388184,40000.0
20442,2662344.263671875,-768007.4011230469,97500.0
20449,79715541.71386719,-23213679.688827515,1595000.0
20454,101321976.0715332,-4787826.748727798,2172500.0
20462,2636039.51953125,-465127.2702636719,122500.0
20464,3550670.7646484375,-3514497.3853416443,205000.0
20467,2808916.30859375,-331028.74224853516,97500.0
20468,61437052.275390625,-4714932.846446991,1042500.0
20470,31384220162.768555,-2236654318.420011,103710000.0
20484,6733940.078125,-3241432.76953125,187500.0
20495,20826263.25,-5391975.721801758,567500.0
20497,47715660.361328125,-13960340.33291626,870000.0
20501,14726731.43775177,-8977661.479858398,355000.0
20502,2102280.7587890625,-802318.1892089844,90000.0
20503,836243.4320678711,-1239289.4833984375,65000.0
20505,6087939.222045898,-2671803.9958496094,277500.0
20506,2411080.8291015625,-2429175.412399292,200000.0
20507,19429338.80682373,-615501.8972167969,80000.0
20509,4770399.131591797,-4767595.501953125,205000.0
20511,41290594.48352051,-11145609.999847412,772500.0
20512,26171290.176757812,-9752408.103393555,615000.0
20513,84424.42303466797,110377.21484375,32500.0
20514,5294872.854721069,-4321916.765380859,152500.0
20515,162759163.07128906,-28101532.85344696,2840000.0
20516,3470866.4010009766,-3591648.407409668,185000.0
20517,94964075.34863281,-15459211.694734573,1447500.0
20519,79087262.34716797,-15522462.158325195,942500.0
20521,4019331.293701172,-666169.1225585938,162500.0
20523,5131640.178833008,-2228967.1666259766,190000.0
20525,31536650.263305664,-10710726.078548431,922500.0
20527,29331206.932617188,-11540217.0524292,722500.0
20533,28966926.254882812,2319965.0485839844,575000.0
20538,10644325.726135254,-1143663.4085388184,352500.0
20551,142795443.3701172,-39870423.04470825,2875000.0
20552,112765252.22338104,-13665537.207370758,1765000.0
20553,103711313.67578125,-10731153.271316528,1700000.0
20554,290564954.8925781,-15391180.493244171,4040000.0
20555,41777386.73187256,-14111703.355278015,1030000.0
20556,156095842.43066406,-27766426.91330719,2680000.0
20557,38293211.81713867,-8382018.435852051,660000.0
20558,27675749.290527344,-19802412.97277832,542500.0
20564,972199.2655029297,-559568.6125488281,65000.0
20567,294695.86169433594,-86261.1220703125,32500.0
20568,409292.5703125,-168008.9178466797,55000.0
20570,21144314.47998047,-10136886.979003906,705000.0
20579,19717967.76171875,-3475952.3658447266,547500.0
20580,4224486.165527344,-1561150.3842773438,157500.0
20581,45932182.90917969,-12253998.759010315,1302500.0
20582,8770891.521484375,-1334306.6505126953,272500.0
20583,27893317.209472656,-8040722.226898193,650000.0
20584,11142375.045410156,-4335355.435516357,347500.0
20585,256635.81811523438,-225303.38487243652,35000.0
20586,788653.2868804932,-492984.18408203125,85000.0
20587,10880.085464477539,-239128.77838134766,52500.0
20591,2442702.8662109375,-1698071.46484375,100000.0
20592,11469787.11328125,-3424259.8583831787,377500.0
20593,12662048.137390137,-4499995.413818359,400000.0
20595,1982816.0870361328,-1151515.9482421875,165000.0
20596,49318332.11376953,-9193638.394384384,710000.0
20597,51655430.55078125,-12932467.173461914,742500.0
20598,4606295.476501465,-1438351.7889404297,142500.0
20599,46542959.984375,-13040424.754058838,897500.0
20600,156475087.83740234,-29289134.14093685,2180000.0
20601,1557340.6318359375,-282358.36291503906,90000.0
20602,33923652.92602539,-8843268.645263672,927500.0
20603,3819363.5233154297,-1323177.4135742188,127500.0
20604,18892863.345947266,-4476974.927246094,377500.0
20605,11301084.717681885,-5612175.48815918,387500.0
20606,123320971.37264252,-21780982.968479156,3102500.0
20607,2483981.882888794,-698765.4385986328,110000.0
20608,7774625.076171875,-3541579.35446167,342500.0
20609,9297116.113769531,-3815254.317626953,410000.0
20610,97120067.04785156,-25444502.359375,1720000.0
20611,28547727.760849,-5979412.198959351,712500.0
20612,12506846.915283203,-3815686.4818115234,357500.0
20613,6496333.12008667,-3109275.5568847656,227500.0
20614,11337180.991210938,-3841013.783203125,410000.0
20615,45435609.532714844,-8924225.628723145,995000.0
20616,8012699.4716796875,-1393748.8995361328,207500.0
20617,9582418.448486328,-2219012.66217041,350000.0
20618,877665.0900878906,28363.17315673828,72500.0
20619,246522220.8017578,-44132285.36230087,3910000.0
20620,5496321.652832031,-1253407.6207580566,177500.0
20621,331186698.56829834,-33730125.06103325,4662500.0
20622,27569595.337646484,-8349564.562866211,572500.0
20623,110374855.8817749,-32840362.2388916,1807500.0
20624,42457114.12792969,-1644276.7416687012,697500.0
20625,3336813.0341796875,-1732607.422241211,165000.0
20626,11552407.799789429,-5800478.592651844,517500.0
20627,31265899.593811035,-8020868.5546875,617500.0
20628,163347183.618042,-31514338.178710938,2590000.0
20629,327863891.3597717,-23215843.7323761,4005000.0
20630,433924297.63183594,-64672358.61207962,5305000.0
20631,49336779.23046875,-16634201.266906738,1025000.0
20632,16879428.948364258,-7446183.763916016,612500.0
20633,11922941.513183594,-3558608.8776245117,322500.0
20634,174891582.06848145,-44304137.574481964,4422500.0
20635,240812648.8371582,-32056377.52570343,3592500.0
20636,20598120.609311104,-5163892.134765625,595000.0
20637,63017865.896728516,-6250353.11162281,1182500.0
20638,230806328.2093506,-48703330.51182747,4202500.0
20639,137856796.75097656,-39727806.59005737,2512500.0
20640,23060313.843414307,-8895472.480514526,855000.0
20643,9689800.872070312,-2509081.3238067627,275000.0
20644,56682305.100097656,-7319236.016841888,992500.0
20645,36392933.04589844,-6931026.223480225,682500.0
20646,13473517.349365234,-4504951.499160767,497500.0
20647,11587471.149414062,-3196912.9278564453,292500.0
20648,326931196.4794922,-63341192.81665039,3685000.0
20649,316487602.7048435,-64347697.16878891,4317500.0
20651,10413467.418884277,-3786512.276550293,370000.0
20654,3608966.71484375,-1406480.8512268066,145000.0
20655,3454561.2802734375,-2171526.100418091,155000.0
20656,2497231.0864257812,-487529.61853027344,127500.0
20657,930949.55078125,-263803.46728515625,50000.0
20682,5573340.937011719,-1724831.7099609375,170000.0
20683,2198267.7088012695,-290798.7685699463,112500.0
20684,651613.4653320312,-91968.9169921875,40000.0
20687,440593.63542175293,-241552.16122436523,52500.0
20688,1092220.443359375,119784.29818725586,87500.0
20689,2152269.2486572266,-312675.94091796875,140000.0
20690,176773.17895507812,-280051.91943359375,32500.0
20691,9823831.91772461,-7042138.011352539,385000.0
20692,14402127.52319336,-6588301.875488281,390000.0
20693,1535419.70703125,-77310.564453125,80000.0
20694,35016203.669921875,-10086187.907287598,765000.0
20695,19089709.2265625,-4738115.557678223,390000.0
20696,75629813.56738281,-18956158.232528687,1420000.0
20697,69689502.57910156,-17025668.69165039,1337500.0
20698,2989520.565673828,-1404948.6579284668,132500.0
20699,716296219.6749268,-124666202.90672874,8710000.0
20700,10139730.2890625,-3210702.837158203,335000.0
20701,3294546.2299804688,-560139.5006713867,117500.0
20702,1953624.52734375,-1548551.7524414062,130000.0
20703,2984537.0068359375,-2612182.0522460938,182500.0
20704,887019971.494751,-168928935.07783985,11800000.0
20705,355871599.25927734,-34372981.010034084,5027500.0
20706,3393608.330078125,-524917.7160644531,92500.0
20707,7317970.245361328,-2685530.8356895447,217500.0
20708,1378064623.7753906,-455015058.0197506,16507500.0
20709,5673515.2841796875,-2173329.8718566895,137500.0
20710,3357467.6796875,-295656.99700164795,105000.0
20711,464258402.36292267,-125083755.97089148,7507500.0
20712,15393517.931640625,-2330068.6597862244,390000.0
20713,8366630.1150512695,-1242872.212463379,210000.0
20714,38860331.033081055,-5972588.432601929,927500.0
20715,610482574.4246521,-55857853.067711115,7957500.0
20716,3959510036.5062256,-195932209.49507976,24857500.0
20717,49739795.747558594,-4740509.458488464,877500.0
20718,774272937.1155396,-90799195.17548752,7987500.0
20719,518811968.9165039,-37148558.89212227,5075000.0
20720,64712814.18701172,-9557835.410458565,1145000.0
20721,382362620.57958984,-46467626.05262756,4245000.0
20722,53142603.93310547,-14659124.597564697,1410000.0
20723,201047476.83032227,-50219902.54862213,4372500.0
20724,14974613223.84378,-1138353472.744277,111567500.0
20725,300723178.34765625,10624320.266675472,5112500.0
20726,148080128.0,-36866920.578790665,2690000.0
20727,82077312.17285156,-25388333.954349518,1287500.0
20728,50954911.73095703,-24847312.257080078,987500.0
20729,36263739.458984375,-10850187.342453003,852500.0
20734,33642737979.191742,-462814676.0308404,229832500.0
20736,23893421.416015625,-982806.7186411619,545000.0
20737,46375993.36816406,-6534955.571708679,1085000.0
20738,2490166.57079792,-745899.6547851562,120000.0
20739,267768921.2479248,-169158675.15093994,4722500.0
20740,5008946973.368378,-1329711288.775547,40252500.0
20741,17258872.08154297,-11809340.260742188,637500.0
20742,1181433583.71875,-386931834.35601807,13750000.0
20743,27897003.435157776,-25993410.595214844,1017500.0
20744,413096.8662109375,-826862.8051757812,37500.0
20745,134525892.15994263,-45517860.79257202,2287500.0
20746,23614478.37841797,-10974680.934570312,617500.0
20747,10608919.039550781,-3025318.5533599854,310000.0
20748,4228404.3876953125,-4876198.548309326,195000.0
20749,2764927.26171875,-1394386.89453125,90000.0
20750,6921099399.978104,-1485284420.966774,59007500.0
20751,3143548439.385193,-555371074.8457975,31120000.0
20752,466247510.2470093,-56117560.76121521,4705000.0
20753,222755473.50219727,-24080866.678004265,3082500.0
20754,254705094.55322266,-31553821.788848877,3495000.0
20755,68395806.50079346,-25407136.646318436,1967500.0
20756,63378245.42102051,-11385257.039375305,1525000.0
20757,4469568.452594757,-2676514.2771759033,242500.0
20758,5645482.4996032715,-2009358.9895935059,302500.0
20759,23624973.792114258,-15435540.208496094,747500.0
20760,77902808.50927734,-9275069.30379486,1327500.0
20761,2995774053.6018677,-285849973.5404823,27375000.0
20762,282448.5733947754,-318938.498046875,37500.0
20763,8202199.6201171875,-3569164.016281128,272500.0
20764,12856981.962524414,-4803880.418940544,432500.0
20765,41553375.74304199,-14505326.015953064,1152500.0
20766,1868210.7795410156,-2929223.62109375,122500.0
20767,6680868.496856689,-3281380.7273864746,285000.0
20768,5274963.8876953125,-3284919.583984375,197500.0
20769,1424672.3114905357,-994531.3051757812,107500.0
20770,11877788.625,-11238061.114013672,455000.0
20771,50519353.48703003,-11873287.650909424,1397500.0
20772,139075.00832748413,-228442.72061157227,47500.0
20773,626276134.9268036,-56226974.68380165,6552500.0
20774,432614551.4790039,-33676503.81222916,7110000.0
20775,145173466.20263672,-55892933.092285156,2572500.0
20776,114295820.6190424,-42796337.73162842,1982500.0
20777,39336420.95361328,-19214189.637695312,895000.0
20778,12318846.347290039,-7362582.454345703,367500.0
20779,1466422.60546875,-498628.3720703125,50000.0
20780,743048.8369140625,-391663.44921875,50000.0
20781,2035393.1313476562,-560616.9897460938,100000.0
20782,7033517.515625,-3433027.8070526123,200000.0
20783,24900775210.75305,-1240046133.889513,62970000.0
20784,102251997.5390625,-36588318.24380493,1700000.0
20785,237656621.17175293,-55240118.24403381,3402500.0
20786,634623840.585846,-227066685.06345367,5927500.0
20787,2645483.5806884766,-876835.12890625,145000.0
20788,90609536.35009766,-20917251.10015869,1447500.0
20789,4991799.25,-2621997.169921875,140000.0
20790,3297323.2978515625,-1749487.2513275146,122500.0
20791,19769507550.957214,-1731527716.955842,120352500.0
20792,5151312822.204041,-667891177.3755116,36267500.0
20793,273518890.4802246,-43902035.47880554,4492500.0
20794,393673663.03344727,-57358922.05812073,5500000.0
20795,2763195078.9947815,-406372116.4410181,26277500.0
20796,220862568420.0056,-20084497636.376194,549590000.0
20797,10777452.263671875,-2461087.2594680786,282500.0
20798,13157371.212890625,-2908601.8468322754,390000.0
20799,111667222.68554688,-35708324.88453293,2432500.0
20800,3218494.3579101562,-51278.75566291809,127500.0
20801,421949174.2764282,-46493509.21176922,4775000.0
20802,222146603.5159912,-61124525.318740845,3600000.0
20803,954624.0723876953,-254533.31372070312,72500.0
20804,22657087.954345703,-3336137.691268921,647500.0
20805,36124228.02807617,-12693483.614707947,897500.0
20806,19906812.13330078,-9590243.78894043,575000.0
20807,122445477.70092773,-38780316.39514923,2505000.0
20808,133981030.55715942,-49525213.97720337,2085000.0
20809,291875599.06689453,-44676449.54413319,4192500.0
20810,10231905.107421875,-2798551.300567627,285000.0
20811,26944103.192821503,-6977264.786010742,742500.0
20812,14472100.707519531,-2941501.4989318848,392500.0
20813,27616626.452667236,-5517248.278396606,715000.0
20814,174172838.05810547,-15685617.428736687,3715000.0
20815,259783897.4683838,-2706749.479282379,3865000.0
20816,149340177.32592773,-26208864.19810486,2920000.0
20817,774001.31640625,-61451.19140625,30000.0
20818,195328163.99267578,-96294443.09775925,3002500.0
20819,23771854.70654297,-11239178.389282227,565000.0
20820,2941890.7919921875,-1333582.3510742188,112500.0
20821,13533096.463684082,-6525612.24798584,442500.0
20822,2574220165.7145996,-509276412.3616867,25807500.0
20823,2371374.232421875,-101109.55419921875,100000.0
20824,265865948.56640625,-26345892.338651657,5105000.0
20825,14378173.854492188,-5509980.131347656,307500.0
20826,3079398.8916015625,-6361065.759277344,100000.0
20827,8193898.908203125,1133087.2930526733,260000.0
20828,1330240.7978515625,348055.9445800781,47500.0
20829,41845834.1784668,3295272.486102104,985000.0
20830,2399372138.355713,-258832001.39644718,22802500.0
20831,545660664.0229492,-92912372.38417244,7192500.0
20832,397660.1845703125,-572791.9528808594,57500.0
20833,3093087.4592285156,-869794.3182983398,142500.0
20834,68467863.52139282,-10593168.903663635,1447500.0
20835,8428704.127929688,-3727346.9200134277,210000.0
20836,402161572.77734375,-289176329.0065017,2875000.0
20837,5839189903.161316,-956965010.5055742,32832500.0
20838,2724668.9243164062,-521909.9632766247,172500.0
20839,294665.189453125,-299107.49609375,27500.0
20840,1855896152.6487427,-385925109.8838285,21130000.0
20841,15998440064.29174,-1107494803.0681596,80240000.0
20842,32674284.893554688,-3294014.5245056152,697500.0
20852,2930286.8486328125,-1564640.9608154297,155000.0
20853,182787464.28125,-28739453.71075058,2642500.0
20854,8979617.610229492,-2463221.3365478516,332500.0
20855,11792536.822265625,10.924531936645508,347500.0
20858,378242175.3757324,-88638075.9042961,6940000.0
20866,102115142.49414062,-946701.1568805575,2125000.0
20867,69593513.92871094,-16669615.134536505,1302500.0
20891,23955481692.606255,-899390691.3114007,158240000.0
20901,60451186.18762207,-15036704.954467773,1382500.0
20903,5852365.149932861,-1074583.534751892,262500.0
20904,7178969.437011719,-3925726.0676574707,285000.0
20905,701351.1821289062,-156003.74894714355,55000.0
20906,375942707.9022217,-101924139.3562622,7355000.0
20907,5147939.855957031,-1990476.6192016602,217500.0
20908,12100227.989257812,-3048807.951171875,370000.0
20909,17411479.75958252,-4908502.096206665,447500.0
20910,228166241.32592773,-53812593.0487442,3677500.0
20911,87063114.8392334,-16993533.327545166,1675000.0
20912,7707265.15234375,-2156037.397583008,277500.0
20913,13466242.340240479,-1577969.5037269592,725000.0
20914,107709769.19262695,-4858977.1542778015,2140000.0
20915,1825218627.0710602,-233428497.82592773,16562500.0
20916,18056980.08932495,-3396256.8675689697,582500.0
20917,5317927.653865337,-1935971.8509521484,207500.0
20918,8648528.020507812,-2060732.7417144775,302500.0
20919,4214519.909912109,-802543.7565917969,195000.0
20920,29627920.85498047,-9003167.595092773,885000.0
20921,4509378.374511719,-1118042.733139038,190000.0
20922,63325412.29296875,-8507995.334823608,1142500.0
20923,18081207.259277344,-2716456.4283103943,532500.0
20924,1966386.630859375,-2564389.404296875,95000.0
20925,40295087.84667969,-10213742.21987915,987500.0
20926,1079464275.0800781,-104313847.4925232,9505000.0
20927,3536963.4453125,82696.3609008789,165000.0
20928,55519295.1472168,-21763611.712234497,1505000.0
20929,1599782.0849342346,-905483.9184570312,85000.0
20930,71717427.76611328,-3783367.807203293,1245000.0
20931,583018050.7709961,-121834323.37790704,8285000.0
20932,2511502.331298828,-2807262.7528686523,142500.0
20933,400199099.27957153,-64774196.85676861,6830000.0
20934,3369802.4897460938,-2798730.9091796875,170000.0
20935,4354920.317260742,-2467210.3673706055,205000.0
20936,17686215.715576172,-6974646.995605469,437500.0
20937,9855133144.985565,-1871300321.5268307,69167500.0
20938,76842607.9543457,-20410589.21478653,1432500.0
20939,39203886.361328125,-9040119.79272461,1040000.0
20940,5845878.85635376,-1400172.1788330078,270000.0
20941,15881940.246582031,-9294212.382293701,450000.0
20942,49425598.30737305,-21682542.45503235,1437500.0
20943,29345476.923583984,-9993348.762205124,800000.0
20944,6185251.61340332,-3305412.5994262695,285000.0
20945,814253223.0662231,-106657498.82778549,10367500.0
20946,21213057.186141968,-3304815.8134155273,500000.0
20947,1018709910.8109741,-180711561.21769714,13262500.0
20948,5543765.3623046875,-1984631.0887145996,240000.0
20949,16656785.413208008,-5259076.383617878,492500.0
20950,1368980.908782959,-14633.05093383789,75000.0
20951,17031780.7779541,-6862414.335845947,435000.0
20952,95605920.53399658,-33871314.141448975,2025000.0
20953,41443079.12109375,-8710246.476623535,900000.0
20954,1900440866.109497,-297424919.91957307,16757500.0
20955,221849910.37231445,-40087314.9823761,3772500.0
20956,11051632.825683594,-9069691.050937653,410000.0
20957,26681534.013671875,-5670858.853256226,625000.0
20958,212400892.4404297,-28711704.652755737,3032500.0
20959,1316532354.1411743,-109159924.88934898,15120000.0
20960,99340667.52539062,-10381197.707593918,1910000.0
20961,96280819.37234497,-17677230.57497406,2032500.0
20962,6159858.8564453125,-1096574.5656280518,227500.0
20963,9549442.782714844,-1352469.7391662598,330000.0
20964,88405368.17138672,-20582370.685338974,1900000.0
20965,143019613.0024414,-27546021.719413757,3095000.0
20966,2038610.2268066406,-738856.3701171875,100000.0
20970,60881058.34353638,3398591.983941078,1192500.0
20971,222398549.33410645,-31775190.037826538,3627500.0
20972,1692734.7165527344,-188211.23110961914,132500.0
20973,94183280.04101562,-11438175.955936432,1605000.0
20974,100953438.5522461,-21629315.91330719,2280000.0
20975,898586.7108306885,114712.94555664062,47500.0
20976,6311128.646438599,-857357.5454101562,197500.0
20977,18635847.643066406,-5142489.694885254,642500.0
20978,31828157.154785156,-7157376.295188904,915000.0
20979,27281830.84423828,-7315747.311340332,622500.0
20980,11812079626.542229,-797829255.8688124,64522500.0
20981,1630926684.192894,-211240093.85918617,17907500.0
20982,266958209.30737305,-25798083.781650543,4172500.0
20983,9728644416.09293,-943838423.156271,64645000.0
20984,30093829172.199314,-2836691782.047125,165742500.0
20985,62352062793.138245,-9421858300.985382,237292500.0
20986,103856722.60110474,-20682229.95213318,1625000.0
20987,3310678.9685058594,-1709673.1538085938,137500.0
20988,668656.7114257812,-301615.64348602295,40000.0
20989,4751421.543182373,-3269119.090576172,167500.0
20990,3796335.2045898438,-2256178.027709961,135000.0
20991,10698187.44644165,-4546684.30859375,290000.0
20992,3848927.4736328125,-726705.5667724609,157500.0
20993,688343.9816894531,54001.86315917969,42500.0
20994,2942320.8543395996,-4277197.801391602,212500.0
20998,453085144.6686249,-81027878.48335123,7092500.0
20999,144388474.5522461,-40704904.924612045,3212500.0
21000,2908474671.857422,-381753861.26867294,22497500.0
21001,25854927953.37584,-2273592528.7073336,115160000.0
21002,410785292.6773014,-69353362.05376053,5777500.0
21003,239894804.40600586,-58131886.763183594,3987500.0
21004,252003120.0906067,-36603592.759262085,3280000.0
21005,7035253118.4339905,-690321902.059798,48292500.0
21006,73407868.39697266,-9816902.6924057,1250000.0
21007,243449086.45129395,-29560542.676478356,4557500.0
21008,29602741653.36474,-304852623.8486599,176545000.0
21009,190768202.30779076,-13134551.067214966,2972500.0
21010,37828409.53466797,-5653087.320678711,705000.0
21011,59508970469.724365,-4503732880.707084,247370000.0
21012,472940663.31225586,-149273203.05519485,5367500.0
21013,7538483664.322418,-877240778.1718459,65347500.0
21014,119841291658.62558,-10413571365.04986,457770000.0
21015,25118293212.45105,-1632858536.2303596,89617500.0
21016,5759898843.277519,-869157200.6431062,54555000.0
21017,3918466511.460327,-462045611.6505583,28185000.0
21018,864503.3271484375,-439186.58251953125,40000.0
21019,326835.1474609375,-186445.35223388672,37500.0
21020,2944571.6489257812,-1146250.2102050781,152500.0
21021,3042582.4443359375,-132357.34915161133,132500.0
21022,849151.1328125,-70789.7963142395,40000.0
21023,861542.875,221646.94201660156,42500.0
21024,5216002.5166015625,-1233001.151763916,175000.0
21025,4397768.08203125,-590495.5066452026,205000.0
21026,879028.48046875,309647.07803344727,40000.0
21027,6471726.17578125,-921382.8995361328,265000.0
21028,1232093.5673828125,139790.6486968994,72500.0
21029,1327952.33203125,-148805.7724609375,67500.0
21030,488672.9875488281,-46236.40512084961,42500.0
21031,1187234.1240234375,-343258.5270690918,70000.0
21032,3250618.125,-426854.43197631836,140000.0
21033,3563019.9638671875,-2051693.135131836,152500.0
21034,514260.140625,123746.07794189453,40000.0
21035,676158.03125,14491.091262817383,32500.0
21036,5846066.485778809,-1831838.5695800781,175000.0
21037,1840606.255859375,-188082.44843673706,127500.0
21038,13895552.161621094,-2867421.073138654,477500.0
21039,945568.9296875,152170.37718200684,52500.0
21040,2714044.4514160156,-573718.1652984619,132500.0
21041,1716304.7138671875,-628141.9200363159,87500.0
21042,1097112.279296875,56415.18200683594,67500.0
21043,1156568.5693359375,-183598.1279296875,60000.0
21044,1777415.41796875,-25642.953554153442,90000.0
21045,1964180.8046875,537349.2138671875,92500.0
21046,1194793.841796875,122155.0598449707,57500.0
21047,1489208.9477539062,-608402.4373168945,82500.0
21048,2550911.5460128784,666820.1598892212,165000.0
21049,1537561.1479492188,-1381699.9151611328,82500.0
21050,5068059.49609375,-395913.2072906494,140000.0
21051,439120876.3770752,-25605693.589351654,6090000.0
21052,401464.0546875,-580476.55859375,20000.0
21053,1385295.0716552734,-1060668.1206054688,105000.0
21054,4162685.895385742,1112492.791442871,147500.0
21055,9203460490.65738,-621386790.8242164,55707500.0
21056,881073.3395996094,-397194.5227050781,52500.0
21057,412294.6389160156,-227658.65887451172,27500.0
21058,1758512.357421875,-1257737.2983398438,100000.0
21059,584051.15625,44122.562744140625,30000.0
21060,9687748.768554688,-3207713.3767089844,260000.0
21061,5024378.154296875,-1822356.9420776367,165000.0
21062,2150152.7185058594,-1953971.80078125,77500.0
21063,7052106.62109375,-4728133.893066406,207500.0
21064,1585602.1665039062,-156363.0721435547,50000.0
21065,999365.4532470703,-249393.6239013672,52500.0
21066,445322.7607421875,-237548.2470703125,40000.0
21067,429211.4833984375,-60187.74198913574,32500.0
21068,1391187.17578125,92352.74003601074,52500.0
21069,1646361.3696289062,-304867.39376831055,55000.0
21070,4188900.818359375,-622676.1360473633,157500.0
21071,2578732.076171875,-1245956.0378417969,97500.0
21072,125313480.52252197,-7826429.292445183,2347500.0
21073,1907773.7602539062,-1494927.9710006714,80000.0
21074,341981.556640625,-33593.2314453125,27500.0
21075,670375.5681152344,-825330.4604492188,40000.0
21076,203659.80615234375,16645.685180664062,22500.0
21077,566711.4475097656,-56115.44515991211,70000.0
21078,690948.8291015625,-309494.16415405273,57500.0
21079,2610322.1640625,-186420.35498809814,162500.0
21080,189466991.92370605,-16325900.477407455,3350000.0
21081,20028401680.06848,-1879750906.222266,115275000.0
21082,7657635.837890625,0.0,162500.0
21083,6367829.619140625,40.66240310668945,260000.0
21084,9994013.743896484,29027.669921875,247500.0
21085,880569.83984375,383474.087890625,60000.0
21086,284690.943359375,-621114.248046875,25000.0
21087,1060121.1772460938,-369335.87060546875,55000.0
21088,4413416.458984375,800657.6295318604,202500.0
21089,3031946.150390625,409392.67224121094,150000.0
21090,6976319.747558594,0.0,272500.0
21091,1702514.54296875,-194723.875,125000.0
21092,3561653.7619628906,-1497455.8081054688,185000.0
21093,502776.49966430664,-269884.25341796875,67500.0
21094,8402097.037597656,-2461999.1682128906,277500.0
21095,980454.876159668,-457697.61727905273,107500.0
21096,593977.5810546875,-531596.0966796875,47500.0
21097,1361778.8212890625,-1380400.619140625,70000.0
